fpr,tpr
0.0006989748369058714,0.837564798185384
0.0007032348804500703,0.8383553120193762
0.0007048872180451127,0.8393004916034973
0.0009250693802035153,0.8395688759298525
0.0009276437847866419,0.8398187509923212
0.0009326183259501049,0.8402601546559716
0.0009376465072667605,0.8408530400314658
0.0009398496240601503,0.84104207594829
0.0009413979759943516,0.842326243990851
0.001156336725254394,0.8425946283172064
0.0011595547309833025,0.8428445033796753
0.0011649580615097856,0.8439650771134268
0.0011720581340834506,0.8453484763229129
0.001174812030075188,0.8459155840733854
0.0011767474699929394,0.8462824892284029
0.0013876040703052729,0.8465508735547581
0.0013914656771799629,0.846800748617227
0.0013979496738117428,0.848145437097729
0.0014064697609001407,0.8483430655562272
0.0014120969639915275,0.8488934232887533
0.0016188714153561516,0.8496985762678193
0.0016309412861137,0.8505950352548206
0.0016474464579901153,0.8515122981423642
0.0018501387604070306,0.8520490667950749
0.0018652366519002097,0.8522697686269001
0.001875293014533521,0.852665025543896
0.002096924510717614,0.8528891402906464
0.0021146616541353382,0.853456248041119
0.002312673450508788,0.8537246323674744
0.0023315458148752623,0.8539453341992996
0.0023441162681669013,0.8547358480332916
0.0025785278949835913,0.8549334764917897
0.0025845864661654134,0.8553115483254381
0.0025888444339844667,0.8562288112129817
0.0027752081406105457,0.857302348518403
0.0027958993476234857,0.8590952664924056
0.002824193927983055,0.8616636025775277
0.0030288909599254427,0.8621118320710284
0.003031009559337841,0.8623325339028536
0.0030473511486169714,0.8625301623613516
0.003059543421981643,0.8628970675163691
0.0032377428307123032,0.8631654518427243
0.0032618825722274,0.8633895665894747
0.0032948929159802307,0.8650406397870531
0.0035161744022503515,0.8652382682455513
0.0035244360902255637,0.8654273041623755
0.0035302424099788185,0.8661611144724103
0.003727865796831314,0.8663852292191605
0.003750586029067042,0.8665828576776586
0.0037593984962406013,0.8667718935944828
0.0037655919039774064,0.8669553461719914
0.0039608574091332715,0.8671794609187419
0.003994360902255639,0.8679356045860386
0.004000941397975994,0.868302509741056
0.004236290891974582,0.8692197726285996
0.004429937048262999,0.8694404744604248
0.004659832246039142,0.8703369334474261
0.0046882325363338025,0.8705345619059242
0.004706989879971758,0.8707180144834329
0.0048928238583411,0.8711662439769335
0.005125815470643057,0.8716144734704343
